,comment_text,identity_attack_x,bias,target,category,rationale,labels,probabilities
30,Im all for Sharia law. Finally women will have to shut the hell up. I want to have multiple wives by which all I need to get one is trade a donkey. Trudeau bringing in all this scum from the middle east will be his downfall I say bring it. Its only going to cause violence and then the whole world will see how weak and stupid Canadians really are. Enjoy being the next Sweden. Im moving to USA.,0.65,bias,"women,muslims,canadians","gender,religion",prejudice against muslims,"['entailment', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'neutral', 'entailment', 'contradiction', 'entailment', 'entailment', 'contradiction', 'entailment', 'entailment', 'entailment']","[{'contradiction': 43.7, 'neutral': 8.4, 'entailment': 47.9}, {'contradiction': 93.5, 'neutral': 5.0, 'entailment': 1.5}, {'contradiction': 64.2, 'neutral': 3.7, 'entailment': 32.2}, {'contradiction': 45.1, 'neutral': 7.2, 'entailment': 47.7}, {'contradiction': 53.5, 'neutral': 8.3, 'entailment': 38.2}, {'contradiction': 79.9, 'neutral': 4.5, 'entailment': 15.7}, {'contradiction': 15.4, 'neutral': 83.4, 'entailment': 1.2}, {'contradiction': 15.8, 'neutral': 36.0, 'entailment': 48.2}, {'contradiction': 98.1, 'neutral': 1.4, 'entailment': 0.5}, {'contradiction': 17.0, 'neutral': 9.9, 'entailment': 73.1}, {'contradiction': 0.6, 'neutral': 1.5, 'entailment': 97.9}, {'contradiction': 87.7, 'neutral': 4.1, 'entailment': 8.3}, {'contradiction': 1.7, 'neutral': 2.9, 'entailment': 95.5}, {'contradiction': 19.6, 'neutral': 8.9, 'entailment': 71.6}, {'contradiction': 6.4, 'neutral': 5.5, 'entailment': 88.2}]"
31,Americans know something Canadians dont. No one really wants to look at a Muslim woman.,1.0,bias,"muslims,women","religion,gender",prejudice against muslim women,"['contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'neutral', 'entailment', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'entailment', 'contradiction', 'entailment']","[{'contradiction': 50.2, 'neutral': 41.7, 'entailment': 8.1}, {'contradiction': 90.0, 'neutral': 9.2, 'entailment': 0.8}, {'contradiction': 49.8, 'neutral': 40.4, 'entailment': 9.8}, {'contradiction': 36.3, 'neutral': 62.1, 'entailment': 1.6}, {'contradiction': 37.3, 'neutral': 49.3, 'entailment': 13.4}, {'contradiction': 88.6, 'neutral': 6.9, 'entailment': 4.5}, {'contradiction': 22.3, 'neutral': 75.7, 'entailment': 1.9}, {'contradiction': 10.4, 'neutral': 28.4, 'entailment': 61.3}, {'contradiction': 89.7, 'neutral': 8.6, 'entailment': 1.7}, {'contradiction': 87.0, 'neutral': 8.5, 'entailment': 4.5}, {'contradiction': 0.8, 'neutral': 10.9, 'entailment': 88.3}, {'contradiction': 62.3, 'neutral': 34.5, 'entailment': 3.2}, {'contradiction': 34.1, 'neutral': 19.2, 'entailment': 46.8}, {'contradiction': 51.2, 'neutral': 33.9, 'entailment': 14.9}, {'contradiction': 1.9, 'neutral': 12.0, 'entailment': 86.1}]"
32,Besides white males what other visible minority would it be acceptable to vilify openly and exuberantly as Renzetti has done here?,0.5,bias,"whites,men","race,gender",prejudice against white males,"['contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 52.4, 'neutral': 46.8, 'entailment': 0.8}, {'contradiction': 85.3, 'neutral': 14.5, 'entailment': 0.2}, {'contradiction': 62.3, 'neutral': 36.6, 'entailment': 1.1}, {'contradiction': 23.6, 'neutral': 72.0, 'entailment': 4.3}, {'contradiction': 35.6, 'neutral': 51.5, 'entailment': 13.0}, {'contradiction': 58.4, 'neutral': 29.0, 'entailment': 12.6}, {'contradiction': 66.4, 'neutral': 32.0, 'entailment': 1.6}, {'contradiction': 47.3, 'neutral': 49.7, 'entailment': 3.0}, {'contradiction': 95.5, 'neutral': 4.3, 'entailment': 0.2}, {'contradiction': 96.8, 'neutral': 3.0, 'entailment': 0.1}, {'contradiction': 10.0, 'neutral': 83.7, 'entailment': 6.3}, {'contradiction': 88.4, 'neutral': 9.9, 'entailment': 1.7}, {'contradiction': 87.5, 'neutral': 10.2, 'entailment': 2.3}, {'contradiction': 64.7, 'neutral': 27.1, 'entailment': 8.2}, {'contradiction': 13.8, 'neutral': 39.6, 'entailment': 46.6}]"
33,To summarize: Women are like cars. When they have sex they are actually lending their bodies to men. If men wreck womens bodies women must pay the costs of repair. Unintended pregnancy is like a car wreck.,0.6,bias,women,gender,prejudice against women,"['contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'entailment', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'entailment', 'entailment', 'neutral', 'contradiction']","[{'contradiction': 97.1, 'neutral': 2.5, 'entailment': 0.5}, {'contradiction': 94.8, 'neutral': 4.9, 'entailment': 0.4}, {'contradiction': 75.6, 'neutral': 13.1, 'entailment': 11.3}, {'contradiction': 39.6, 'neutral': 50.7, 'entailment': 9.7}, {'contradiction': 57.1, 'neutral': 27.4, 'entailment': 15.4}, {'contradiction': 0.3, 'neutral': 12.8, 'entailment': 86.9}, {'contradiction': 22.2, 'neutral': 75.7, 'entailment': 2.1}, {'contradiction': 51.4, 'neutral': 28.5, 'entailment': 20.2}, {'contradiction': 99.5, 'neutral': 0.4, 'entailment': 0.1}, {'contradiction': 99.6, 'neutral': 0.4, 'entailment': 0.0}, {'contradiction': 0.5, 'neutral': 2.3, 'entailment': 97.2}, {'contradiction': 11.8, 'neutral': 32.0, 'entailment': 56.2}, {'contradiction': 21.7, 'neutral': 13.9, 'entailment': 64.4}, {'contradiction': 33.5, 'neutral': 38.6, 'entailment': 27.9}, {'contradiction': 66.0, 'neutral': 13.6, 'entailment': 20.4}]"
34,He is predator. Female is idiot.,0.560606061,bias,women,gender,prejudice against women,"['entailment', 'entailment', 'entailment', 'neutral', 'entailment', 'entailment', 'neutral', 'neutral', 'contradiction', 'neutral', 'entailment', 'entailment', 'contradiction', 'entailment', 'entailment']","[{'contradiction': 0.3, 'neutral': 2.2, 'entailment': 97.6}, {'contradiction': 14.2, 'neutral': 17.0, 'entailment': 68.8}, {'contradiction': 1.1, 'neutral': 5.6, 'entailment': 93.3}, {'contradiction': 3.6, 'neutral': 51.7, 'entailment': 44.7}, {'contradiction': 2.8, 'neutral': 18.3, 'entailment': 78.9}, {'contradiction': 2.9, 'neutral': 11.1, 'entailment': 86.0}, {'contradiction': 1.6, 'neutral': 97.6, 'entailment': 0.8}, {'contradiction': 0.8, 'neutral': 68.3, 'entailment': 30.9}, {'contradiction': 68.4, 'neutral': 22.5, 'entailment': 9.0}, {'contradiction': 17.5, 'neutral': 57.9, 'entailment': 24.6}, {'contradiction': 0.6, 'neutral': 4.2, 'entailment': 95.2}, {'contradiction': 38.5, 'neutral': 17.9, 'entailment': 43.5}, {'contradiction': 82.0, 'neutral': 6.5, 'entailment': 11.5}, {'contradiction': 20.1, 'neutral': 21.0, 'entailment': 59.0}, {'contradiction': 1.1, 'neutral': 17.7, 'entailment': 81.2}]"
35,In other words a right wing white male fascist.,0.7,bias,"whites,men","race,gender",prejudice against whites and men,"['neutral', 'contradiction', 'entailment', 'neutral', 'entailment', 'entailment', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'entailment', 'entailment', 'entailment']","[{'contradiction': 35.5, 'neutral': 45.4, 'entailment': 19.0}, {'contradiction': 47.7, 'neutral': 24.4, 'entailment': 27.8}, {'contradiction': 2.1, 'neutral': 16.6, 'entailment': 81.3}, {'contradiction': 0.2, 'neutral': 97.3, 'entailment': 2.5}, {'contradiction': 22.7, 'neutral': 15.6, 'entailment': 61.7}, {'contradiction': 9.0, 'neutral': 7.6, 'entailment': 83.4}, {'contradiction': 96.7, 'neutral': 3.1, 'entailment': 0.1}, {'contradiction': 35.2, 'neutral': 52.9, 'entailment': 11.9}, {'contradiction': 92.2, 'neutral': 6.4, 'entailment': 1.4}, {'contradiction': 96.8, 'neutral': 3.1, 'entailment': 0.1}, {'contradiction': 1.8, 'neutral': 4.0, 'entailment': 94.2}, {'contradiction': 93.0, 'neutral': 4.3, 'entailment': 2.8}, {'contradiction': 20.5, 'neutral': 20.2, 'entailment': 59.3}, {'contradiction': 31.5, 'neutral': 9.0, 'entailment': 59.5}, {'contradiction': 3.1, 'neutral': 14.1, 'entailment': 82.9}]"
36,White people like you voted for Trump because you refuse to take responsibility for your actions. You love the white privilege you claim does not exist. Please tell me when white racism stopped effecting public policy in this country? It must have been after 1965. I missed it. It is still good to be a white man in America. You are not racially profiled even though most cops are killed by white men.,0.6,bias,"whites,men","race,gender",prejudice against whites and men,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'entailment', 'contradiction', 'entailment']","[{'contradiction': 91.3, 'neutral': 6.8, 'entailment': 2.0}, {'contradiction': 87.4, 'neutral': 11.3, 'entailment': 1.3}, {'contradiction': 83.9, 'neutral': 9.0, 'entailment': 7.2}, {'contradiction': 83.0, 'neutral': 14.5, 'entailment': 2.4}, {'contradiction': 90.2, 'neutral': 8.7, 'entailment': 1.1}, {'contradiction': 92.8, 'neutral': 6.3, 'entailment': 0.9}, {'contradiction': 86.2, 'neutral': 11.9, 'entailment': 1.9}, {'contradiction': 33.3, 'neutral': 52.2, 'entailment': 14.5}, {'contradiction': 96.4, 'neutral': 2.8, 'entailment': 0.8}, {'contradiction': 98.8, 'neutral': 1.0, 'entailment': 0.1}, {'contradiction': 8.6, 'neutral': 4.7, 'entailment': 86.7}, {'contradiction': 81.2, 'neutral': 18.0, 'entailment': 0.8}, {'contradiction': 29.8, 'neutral': 5.7, 'entailment': 64.4}, {'contradiction': 89.8, 'neutral': 6.0, 'entailment': 4.2}, {'contradiction': 43.2, 'neutral': 8.7, 'entailment': 48.1}]"
37,But Sara and Roy need something to feed their disdain for the white man.,0.5,bias,"whites,men","race,gender",prejudice against white man,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'entailment', 'contradiction', 'entailment']","[{'contradiction': 78.4, 'neutral': 16.8, 'entailment': 4.8}, {'contradiction': 95.3, 'neutral': 4.2, 'entailment': 0.5}, {'contradiction': 74.4, 'neutral': 17.1, 'entailment': 8.5}, {'contradiction': 77.6, 'neutral': 19.9, 'entailment': 2.5}, {'contradiction': 71.1, 'neutral': 22.8, 'entailment': 6.1}, {'contradiction': 63.8, 'neutral': 15.9, 'entailment': 20.3}, {'contradiction': 13.9, 'neutral': 81.2, 'entailment': 4.9}, {'contradiction': 27.6, 'neutral': 37.9, 'entailment': 34.4}, {'contradiction': 96.7, 'neutral': 2.8, 'entailment': 0.5}, {'contradiction': 98.1, 'neutral': 1.8, 'entailment': 0.1}, {'contradiction': 8.8, 'neutral': 7.2, 'entailment': 84.0}, {'contradiction': 66.9, 'neutral': 31.2, 'entailment': 1.9}, {'contradiction': 36.2, 'neutral': 21.8, 'entailment': 42.0}, {'contradiction': 51.0, 'neutral': 25.2, 'entailment': 23.8}, {'contradiction': 2.8, 'neutral': 7.2, 'entailment': 90.0}]"
38,Why dont you care about the gun dealers that are supplying guns in ghettos? White men make a lot of money selling guns to criminals. Of course white people refuse to take responsibility for their behavior.,1.0,bias,"whites,men","race,gender",prejudice against white men,"['contradiction', 'contradiction', 'entailment', 'neutral', 'entailment', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'entailment', 'neutral', 'entailment', 'contradiction', 'entailment']","[{'contradiction': 71.7, 'neutral': 14.3, 'entailment': 14.0}, {'contradiction': 45.2, 'neutral': 28.2, 'entailment': 26.6}, {'contradiction': 17.8, 'neutral': 17.3, 'entailment': 64.9}, {'contradiction': 28.9, 'neutral': 61.2, 'entailment': 9.8}, {'contradiction': 39.3, 'neutral': 15.6, 'entailment': 45.1}, {'contradiction': 66.6, 'neutral': 18.5, 'entailment': 14.8}, {'contradiction': 88.6, 'neutral': 10.9, 'entailment': 0.4}, {'contradiction': 31.4, 'neutral': 52.9, 'entailment': 15.8}, {'contradiction': 94.1, 'neutral': 5.0, 'entailment': 0.9}, {'contradiction': 98.0, 'neutral': 1.9, 'entailment': 0.2}, {'contradiction': 13.7, 'neutral': 8.0, 'entailment': 78.3}, {'contradiction': 32.3, 'neutral': 64.8, 'entailment': 2.9}, {'contradiction': 12.7, 'neutral': 14.4, 'entailment': 72.9}, {'contradiction': 56.5, 'neutral': 16.9, 'entailment': 26.6}, {'contradiction': 17.0, 'neutral': 16.9, 'entailment': 66.1}]"
39,These arent womens marches.  They are puppets marches.  Mindless puppets of the Washington Post New York Times and the rest of the worlds liberati media.  Got to feel sorry for these women.,1.0,bias,women,gender,prejudice against women,"['contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'entailment', 'contradiction', 'entailment']","[{'contradiction': 60.5, 'neutral': 27.6, 'entailment': 11.9}, {'contradiction': 94.0, 'neutral': 5.6, 'entailment': 0.4}, {'contradiction': 77.4, 'neutral': 16.4, 'entailment': 6.2}, {'contradiction': 28.1, 'neutral': 70.2, 'entailment': 1.7}, {'contradiction': 80.3, 'neutral': 17.0, 'entailment': 2.7}, {'contradiction': 93.5, 'neutral': 4.3, 'entailment': 2.3}, {'contradiction': 25.6, 'neutral': 72.4, 'entailment': 2.0}, {'contradiction': 4.8, 'neutral': 70.9, 'entailment': 24.2}, {'contradiction': 54.8, 'neutral': 38.1, 'entailment': 7.1}, {'contradiction': 74.5, 'neutral': 22.7, 'entailment': 2.8}, {'contradiction': 8.1, 'neutral': 8.8, 'entailment': 83.1}, {'contradiction': 94.2, 'neutral': 4.8, 'entailment': 1.0}, {'contradiction': 22.2, 'neutral': 32.4, 'entailment': 45.3}, {'contradiction': 73.3, 'neutral': 15.9, 'entailment': 10.8}, {'contradiction': 11.2, 'neutral': 18.8, 'entailment': 70.0}]"
40,WTF?  Hes Jewish and should be well aware that lineage is traced through the female line.  Second what kind of message does this send to his daughters?  Sorry girls you arent good enough for me.  I need a son.,0.275,bias,women,gender,prejudice against women,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'entailment', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'entailment', 'entailment', 'entailment']","[{'contradiction': 31.9, 'neutral': 53.3, 'entailment': 14.8}, {'contradiction': 94.6, 'neutral': 5.3, 'entailment': 0.2}, {'contradiction': 71.0, 'neutral': 20.7, 'entailment': 8.3}, {'contradiction': 82.6, 'neutral': 16.7, 'entailment': 0.8}, {'contradiction': 36.2, 'neutral': 33.1, 'entailment': 30.7}, {'contradiction': 55.7, 'neutral': 15.1, 'entailment': 29.2}, {'contradiction': 28.9, 'neutral': 69.2, 'entailment': 1.9}, {'contradiction': 1.0, 'neutral': 26.1, 'entailment': 72.9}, {'contradiction': 86.4, 'neutral': 11.9, 'entailment': 1.7}, {'contradiction': 88.2, 'neutral': 8.8, 'entailment': 3.0}, {'contradiction': 6.6, 'neutral': 11.4, 'entailment': 82.1}, {'contradiction': 64.7, 'neutral': 26.3, 'entailment': 9.1}, {'contradiction': 19.1, 'neutral': 31.8, 'entailment': 49.1}, {'contradiction': 7.6, 'neutral': 15.6, 'entailment': 76.8}, {'contradiction': 4.0, 'neutral': 8.3, 'entailment': 87.8}]"
41,The operative term there is of late. Historically Catholics seem to prefer burning at the stake to beheading.  The vast majority of terrorists in the US are white male Christians. Why dont you get incensed about that RD?,0.5,bias,"men,whites,christians","gender, race",prejudice against men and whites,"['contradiction', 'contradiction', 'entailment', 'entailment', 'contradiction', 'neutral', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'entailment', 'neutral', 'entailment', 'contradiction', 'entailment']","[{'contradiction': 80.7, 'neutral': 16.3, 'entailment': 3.0}, {'contradiction': 39.1, 'neutral': 29.1, 'entailment': 31.8}, {'contradiction': 5.8, 'neutral': 9.3, 'entailment': 84.8}, {'contradiction': 31.8, 'neutral': 26.9, 'entailment': 41.2}, {'contradiction': 39.7, 'neutral': 24.0, 'entailment': 36.4}, {'contradiction': 30.0, 'neutral': 41.8, 'entailment': 28.1}, {'contradiction': 65.8, 'neutral': 29.4, 'entailment': 4.8}, {'contradiction': 13.7, 'neutral': 40.7, 'entailment': 45.6}, {'contradiction': 85.4, 'neutral': 12.0, 'entailment': 2.6}, {'contradiction': 96.2, 'neutral': 3.2, 'entailment': 0.6}, {'contradiction': 11.5, 'neutral': 7.5, 'entailment': 81.0}, {'contradiction': 21.3, 'neutral': 75.0, 'entailment': 3.7}, {'contradiction': 9.4, 'neutral': 25.9, 'entailment': 64.7}, {'contradiction': 75.1, 'neutral': 16.2, 'entailment': 8.7}, {'contradiction': 5.3, 'neutral': 13.1, 'entailment': 81.5}]"
42,This is not and never has been a case of white mans abuses of natives for sex but of natives abuses of white man for profit.,0.5,bias,"whites,men","race,gender",prejudice against white men,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'neutral', 'contradiction', 'entailment']","[{'contradiction': 84.2, 'neutral': 13.0, 'entailment': 2.7}, {'contradiction': 73.5, 'neutral': 19.3, 'entailment': 7.2}, {'contradiction': 44.1, 'neutral': 23.5, 'entailment': 32.4}, {'contradiction': 79.7, 'neutral': 15.2, 'entailment': 5.1}, {'contradiction': 60.0, 'neutral': 17.1, 'entailment': 22.9}, {'contradiction': 79.5, 'neutral': 19.7, 'entailment': 0.8}, {'contradiction': 60.3, 'neutral': 38.3, 'entailment': 1.4}, {'contradiction': 39.4, 'neutral': 55.1, 'entailment': 5.6}, {'contradiction': 96.7, 'neutral': 2.9, 'entailment': 0.4}, {'contradiction': 85.3, 'neutral': 14.3, 'entailment': 0.4}, {'contradiction': 9.5, 'neutral': 13.3, 'entailment': 77.2}, {'contradiction': 70.9, 'neutral': 28.9, 'entailment': 0.2}, {'contradiction': 29.2, 'neutral': 35.9, 'entailment': 35.0}, {'contradiction': 67.1, 'neutral': 22.5, 'entailment': 10.4}, {'contradiction': 20.1, 'neutral': 30.3, 'entailment': 49.6}]"
43,I live in Illinois. This is the first Ive heard of coffins for miscarriages. Are you sure you dont mean Indiana? Mike Pence was the former governor and I believe his happy little sexist I hate women and gays heart passed that law in Indiana.,0.6,bias,"women,gays","gender,lgbtq",prejudice against women and gays,"['contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment', 'contradiction', 'contradiction', 'entailment', 'neutral', 'entailment', 'entailment', 'entailment']","[{'contradiction': 62.0, 'neutral': 25.8, 'entailment': 12.3}, {'contradiction': 29.1, 'neutral': 62.6, 'entailment': 8.3}, {'contradiction': 50.6, 'neutral': 27.1, 'entailment': 22.3}, {'contradiction': 1.5, 'neutral': 62.2, 'entailment': 36.2}, {'contradiction': 25.1, 'neutral': 37.8, 'entailment': 37.2}, {'contradiction': 27.4, 'neutral': 53.9, 'entailment': 18.6}, {'contradiction': 17.3, 'neutral': 81.1, 'entailment': 1.7}, {'contradiction': 13.8, 'neutral': 38.5, 'entailment': 47.7}, {'contradiction': 89.0, 'neutral': 9.3, 'entailment': 1.7}, {'contradiction': 89.6, 'neutral': 9.5, 'entailment': 0.9}, {'contradiction': 3.3, 'neutral': 8.0, 'entailment': 88.7}, {'contradiction': 27.9, 'neutral': 56.7, 'entailment': 15.4}, {'contradiction': 6.8, 'neutral': 33.7, 'entailment': 59.5}, {'contradiction': 4.6, 'neutral': 12.0, 'entailment': 83.3}, {'contradiction': 0.7, 'neutral': 5.9, 'entailment': 93.4}]"
44,So when will we see a female Pope? Oh yeah maybe a million years after theres a female priest right?  We have enough whiteboy misogynists right here and right now.,0.6,bias,"whites,women","race,gender",prejudice against whites and towards women,"['contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'entailment', 'entailment', 'entailment']","[{'contradiction': 86.4, 'neutral': 12.5, 'entailment': 1.1}, {'contradiction': 96.7, 'neutral': 3.1, 'entailment': 0.2}, {'contradiction': 84.9, 'neutral': 10.0, 'entailment': 5.0}, {'contradiction': 21.9, 'neutral': 64.2, 'entailment': 13.9}, {'contradiction': 60.2, 'neutral': 28.0, 'entailment': 11.7}, {'contradiction': 76.8, 'neutral': 16.3, 'entailment': 6.9}, {'contradiction': 31.8, 'neutral': 66.5, 'entailment': 1.7}, {'contradiction': 45.2, 'neutral': 22.2, 'entailment': 32.7}, {'contradiction': 95.6, 'neutral': 4.1, 'entailment': 0.4}, {'contradiction': 96.4, 'neutral': 3.4, 'entailment': 0.2}, {'contradiction': 8.8, 'neutral': 11.8, 'entailment': 79.3}, {'contradiction': 89.2, 'neutral': 9.0, 'entailment': 1.8}, {'contradiction': 12.9, 'neutral': 37.1, 'entailment': 50.0}, {'contradiction': 6.4, 'neutral': 15.7, 'entailment': 77.9}, {'contradiction': 19.7, 'neutral': 29.3, 'entailment': 51.0}]"
45,How do we fight agaisnt women who use sexual favours to get things they want from men?,0.5,bias,women,gender,prejudice against women,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'entailment', 'entailment', 'entailment']","[{'contradiction': 97.1, 'neutral': 2.3, 'entailment': 0.5}, {'contradiction': 81.3, 'neutral': 15.3, 'entailment': 3.5}, {'contradiction': 77.4, 'neutral': 10.6, 'entailment': 12.0}, {'contradiction': 87.2, 'neutral': 7.7, 'entailment': 5.2}, {'contradiction': 27.8, 'neutral': 28.1, 'entailment': 44.1}, {'contradiction': 59.5, 'neutral': 27.0, 'entailment': 13.4}, {'contradiction': 35.9, 'neutral': 62.5, 'entailment': 1.6}, {'contradiction': 61.6, 'neutral': 25.6, 'entailment': 12.8}, {'contradiction': 98.5, 'neutral': 1.2, 'entailment': 0.2}, {'contradiction': 99.7, 'neutral': 0.3, 'entailment': 0.0}, {'contradiction': 3.9, 'neutral': 15.7, 'entailment': 80.4}, {'contradiction': 83.0, 'neutral': 11.1, 'entailment': 5.9}, {'contradiction': 21.1, 'neutral': 21.5, 'entailment': 57.4}, {'contradiction': 25.7, 'neutral': 34.1, 'entailment': 40.3}, {'contradiction': 31.1, 'neutral': 16.7, 'entailment': 52.2}]"
46,Ah but you give the Globe too much credit.  This piece is very much along the lines that the Globe has been publishing of late.  Its a small minority of white women that seem hell bent on social engineering at all costs.  You dont see women doing startups.  Why not?  Too hard.  Theyd rather latch on to a growing established company and climb the corporate ladder.  Reminds of parasites.,0.5,bias,women,gender,prejudice against women,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'entailment', 'contradiction', 'contradiction', 'entailment', 'neutral', 'entailment', 'contradiction', 'entailment']","[{'contradiction': 86.7, 'neutral': 10.8, 'entailment': 2.5}, {'contradiction': 96.0, 'neutral': 3.8, 'entailment': 0.2}, {'contradiction': 93.3, 'neutral': 4.7, 'entailment': 2.0}, {'contradiction': 88.0, 'neutral': 10.3, 'entailment': 1.6}, {'contradiction': 74.4, 'neutral': 16.3, 'entailment': 9.2}, {'contradiction': 58.7, 'neutral': 14.3, 'entailment': 27.1}, {'contradiction': 38.4, 'neutral': 57.6, 'entailment': 4.0}, {'contradiction': 16.2, 'neutral': 27.3, 'entailment': 56.5}, {'contradiction': 90.8, 'neutral': 7.3, 'entailment': 1.9}, {'contradiction': 84.8, 'neutral': 11.5, 'entailment': 3.7}, {'contradiction': 7.3, 'neutral': 12.5, 'entailment': 80.2}, {'contradiction': 21.3, 'neutral': 69.5, 'entailment': 9.2}, {'contradiction': 12.4, 'neutral': 17.7, 'entailment': 69.9}, {'contradiction': 52.9, 'neutral': 23.7, 'entailment': 23.4}, {'contradiction': 22.0, 'neutral': 20.4, 'entailment': 57.6}]"
47,Why are most conservatives against actual people?  No heart?     Gays shouldnt have any rights Women are too stupid to control their own bodies.  But love the orange toddler,0.608695652,bias,"gays,women","lgbtq,gender",prejudice against gays and women,"['entailment', 'neutral', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 19.5, 'neutral': 27.0, 'entailment': 53.5}, {'contradiction': 42.6, 'neutral': 54.2, 'entailment': 3.1}, {'contradiction': 66.0, 'neutral': 29.8, 'entailment': 4.2}, {'contradiction': 1.0, 'neutral': 98.6, 'entailment': 0.4}, {'contradiction': 34.7, 'neutral': 57.4, 'entailment': 7.9}, {'contradiction': 51.0, 'neutral': 22.8, 'entailment': 26.2}, {'contradiction': 61.5, 'neutral': 38.2, 'entailment': 0.3}, {'contradiction': 3.2, 'neutral': 42.0, 'entailment': 54.7}, {'contradiction': 79.3, 'neutral': 17.8, 'entailment': 2.9}, {'contradiction': 91.5, 'neutral': 7.2, 'entailment': 1.3}, {'contradiction': 15.7, 'neutral': 37.0, 'entailment': 47.4}, {'contradiction': 61.8, 'neutral': 30.1, 'entailment': 8.1}, {'contradiction': 55.1, 'neutral': 19.6, 'entailment': 25.4}, {'contradiction': 38.0, 'neutral': 24.2, 'entailment': 37.7}, {'contradiction': 0.7, 'neutral': 5.2, 'entailment': 94.1}]"
48,An excellent question. I think further action is warranted. Dont you? I think Trudeau should show his commitment to diversity and step down and allow a woman to lead the Liberal party and Canada. A black bisexual FN lactoovarian vegan Woman. Perhaps with a disability or two. I mean come on Mr. Trudeau  put your money where your mouth is. Or are the rules about diversity just for everybody else?,0.5,bias,"blacks,women","race,gender",prejudice against race and genders,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'entailment', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 80.9, 'neutral': 14.6, 'entailment': 4.4}, {'contradiction': 97.7, 'neutral': 2.2, 'entailment': 0.2}, {'contradiction': 91.7, 'neutral': 6.7, 'entailment': 1.5}, {'contradiction': 93.4, 'neutral': 5.4, 'entailment': 1.2}, {'contradiction': 85.2, 'neutral': 11.3, 'entailment': 3.5}, {'contradiction': 88.7, 'neutral': 5.6, 'entailment': 5.8}, {'contradiction': 16.9, 'neutral': 75.4, 'entailment': 7.7}, {'contradiction': 21.1, 'neutral': 34.3, 'entailment': 44.6}, {'contradiction': 86.0, 'neutral': 11.7, 'entailment': 2.3}, {'contradiction': 99.0, 'neutral': 0.8, 'entailment': 0.2}, {'contradiction': 7.3, 'neutral': 9.5, 'entailment': 83.2}, {'contradiction': 80.4, 'neutral': 17.5, 'entailment': 2.0}, {'contradiction': 44.9, 'neutral': 22.6, 'entailment': 32.5}, {'contradiction': 78.9, 'neutral': 17.6, 'entailment': 3.6}, {'contradiction': 24.0, 'neutral': 25.9, 'entailment': 50.1}]"
