,comment_text,identity_attack_x,bias,target,category,rationale,labels,probabilities
273,White supremacists and neoNazis deserve all the shaming and social punishment they get. Period.,0.525,bias,whites,race,prejudice against whites,"['entailment', 'entailment', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'entailment', 'neutral', 'contradiction', 'neutral', 'neutral', 'entailment', 'contradiction', 'entailment', 'entailment']","[{'contradiction': 0.1, 'neutral': 7.1, 'entailment': 92.9}, {'contradiction': 0.3, 'neutral': 21.7, 'entailment': 78.0}, {'contradiction': 56.2, 'neutral': 33.9, 'entailment': 9.9}, {'contradiction': 3.4, 'neutral': 17.8, 'entailment': 78.8}, {'contradiction': 99.5, 'neutral': 0.4, 'entailment': 0.1}, {'contradiction': 79.0, 'neutral': 20.5, 'entailment': 0.5}, {'contradiction': 0.1, 'neutral': 8.9, 'entailment': 91.0}, {'contradiction': 34.1, 'neutral': 39.6, 'entailment': 26.3}, {'contradiction': 66.0, 'neutral': 8.2, 'entailment': 25.8}, {'contradiction': 33.9, 'neutral': 57.1, 'entailment': 9.0}, {'contradiction': 1.2, 'neutral': 95.0, 'entailment': 3.8}, {'contradiction': 6.1, 'neutral': 15.6, 'entailment': 78.3}, {'contradiction': 92.8, 'neutral': 5.4, 'entailment': 1.8}, {'contradiction': 35.8, 'neutral': 20.4, 'entailment': 43.8}, {'contradiction': 0.5, 'neutral': 11.4, 'entailment': 88.1}]"
274,What would happen if a person stood with a sign sayingWHITE CHRISTIAN GUN NUTS OUT OF POLITICS? Think Trump voters wouldnt get off on harming that person?,0.6,bias,"whites,christians","race,religion",prejudice against whites and christians,"['entailment', 'entailment', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 4.3, 'neutral': 30.1, 'entailment': 65.5}, {'contradiction': 1.8, 'neutral': 17.2, 'entailment': 81.0}, {'contradiction': 81.8, 'neutral': 8.5, 'entailment': 9.7}, {'contradiction': 2.0, 'neutral': 8.3, 'entailment': 89.7}, {'contradiction': 98.4, 'neutral': 1.5, 'entailment': 0.1}, {'contradiction': 75.9, 'neutral': 21.1, 'entailment': 3.0}, {'contradiction': 3.1, 'neutral': 29.4, 'entailment': 67.5}, {'contradiction': 55.7, 'neutral': 27.8, 'entailment': 16.5}, {'contradiction': 54.9, 'neutral': 11.7, 'entailment': 33.4}, {'contradiction': 68.1, 'neutral': 29.9, 'entailment': 2.0}, {'contradiction': 21.3, 'neutral': 76.0, 'entailment': 2.7}, {'contradiction': 25.0, 'neutral': 42.5, 'entailment': 32.5}, {'contradiction': 85.0, 'neutral': 13.1, 'entailment': 2.0}, {'contradiction': 87.6, 'neutral': 6.6, 'entailment': 5.8}, {'contradiction': 9.0, 'neutral': 31.8, 'entailment': 59.2}]"
275,Ignoring race in America is a white privilege. For the rest of us that would be a life threatening action. You white folks have so many ways to justify abusing and killing us. You even have racial profiling. Where exactly is that in the Constitution?,0.533333333,bias,whites,race,prejudice against whites,"['entailment', 'entailment', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'entailment', 'entailment', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 1.7, 'neutral': 19.1, 'entailment': 79.2}, {'contradiction': 21.5, 'neutral': 26.4, 'entailment': 52.1}, {'contradiction': 90.5, 'neutral': 7.2, 'entailment': 2.4}, {'contradiction': 0.8, 'neutral': 5.0, 'entailment': 94.2}, {'contradiction': 99.7, 'neutral': 0.2, 'entailment': 0.0}, {'contradiction': 60.9, 'neutral': 36.7, 'entailment': 2.4}, {'contradiction': 3.6, 'neutral': 23.4, 'entailment': 73.0}, {'contradiction': 16.4, 'neutral': 25.8, 'entailment': 57.8}, {'contradiction': 16.7, 'neutral': 10.4, 'entailment': 72.9}, {'contradiction': 90.9, 'neutral': 8.8, 'entailment': 0.3}, {'contradiction': 64.9, 'neutral': 29.4, 'entailment': 5.8}, {'contradiction': 93.1, 'neutral': 4.2, 'entailment': 2.7}, {'contradiction': 89.1, 'neutral': 9.5, 'entailment': 1.5}, {'contradiction': 90.6, 'neutral': 4.0, 'entailment': 5.4}, {'contradiction': 4.9, 'neutral': 25.3, 'entailment': 69.8}]"
276,All the religious terrorists that have tried to kill me have been white Christians. Of course Im black. No one has to leave this country to learn to hate.,0.6375,bias,"whites,christians","race,religion",prejudice against white christians,"['entailment', 'entailment', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 1.7, 'neutral': 3.7, 'entailment': 94.6}, {'contradiction': 2.8, 'neutral': 7.0, 'entailment': 90.2}, {'contradiction': 91.0, 'neutral': 6.9, 'entailment': 2.1}, {'contradiction': 16.0, 'neutral': 10.7, 'entailment': 73.3}, {'contradiction': 75.2, 'neutral': 4.0, 'entailment': 20.8}, {'contradiction': 90.0, 'neutral': 9.8, 'entailment': 0.2}, {'contradiction': 3.6, 'neutral': 16.9, 'entailment': 79.5}, {'contradiction': 67.0, 'neutral': 24.3, 'entailment': 8.7}, {'contradiction': 78.0, 'neutral': 7.8, 'entailment': 14.2}, {'contradiction': 76.6, 'neutral': 20.0, 'entailment': 3.4}, {'contradiction': 26.4, 'neutral': 70.3, 'entailment': 3.3}, {'contradiction': 93.9, 'neutral': 2.7, 'entailment': 3.4}, {'contradiction': 78.2, 'neutral': 4.1, 'entailment': 17.7}, {'contradiction': 96.8, 'neutral': 1.9, 'entailment': 1.3}, {'contradiction': 4.5, 'neutral': 12.6, 'entailment': 82.9}]"
277,Those arent white people. Its only cool to hate on white people,0.825,bias,whites,race,prejudice against whites,"['entailment', 'neutral', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'entailment', 'neutral', 'entailment', 'neutral', 'neutral', 'contradiction', 'contradiction', 'entailment', 'entailment']","[{'contradiction': 1.5, 'neutral': 41.4, 'entailment': 57.2}, {'contradiction': 14.3, 'neutral': 72.4, 'entailment': 13.3}, {'contradiction': 60.3, 'neutral': 31.3, 'entailment': 8.4}, {'contradiction': 0.2, 'neutral': 44.8, 'entailment': 55.0}, {'contradiction': 84.8, 'neutral': 14.3, 'entailment': 0.9}, {'contradiction': 64.7, 'neutral': 35.1, 'entailment': 0.2}, {'contradiction': 3.9, 'neutral': 43.7, 'entailment': 52.5}, {'contradiction': 14.4, 'neutral': 49.3, 'entailment': 36.3}, {'contradiction': 36.6, 'neutral': 13.6, 'entailment': 49.8}, {'contradiction': 42.6, 'neutral': 44.1, 'entailment': 13.2}, {'contradiction': 8.5, 'neutral': 89.6, 'entailment': 1.9}, {'contradiction': 47.6, 'neutral': 16.8, 'entailment': 35.7}, {'contradiction': 75.0, 'neutral': 22.9, 'entailment': 2.1}, {'contradiction': 20.3, 'neutral': 18.6, 'entailment': 61.1}, {'contradiction': 7.4, 'neutral': 29.8, 'entailment': 62.8}]"
278,So basically some crazy White guy can just make shit up out of thin air and the DMV and courts just go right along with it. Awesome  whitepriviligematters,0.528571429,bias,whites,race,prejudice against whites,"['entailment', 'neutral', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 2.6, 'neutral': 14.9, 'entailment': 82.6}, {'contradiction': 15.1, 'neutral': 44.3, 'entailment': 40.7}, {'contradiction': 85.3, 'neutral': 10.4, 'entailment': 4.3}, {'contradiction': 36.4, 'neutral': 15.2, 'entailment': 48.4}, {'contradiction': 99.3, 'neutral': 0.6, 'entailment': 0.0}, {'contradiction': 88.6, 'neutral': 11.3, 'entailment': 0.1}, {'contradiction': 10.6, 'neutral': 42.4, 'entailment': 47.0}, {'contradiction': 74.4, 'neutral': 19.6, 'entailment': 6.0}, {'contradiction': 74.3, 'neutral': 13.2, 'entailment': 12.5}, {'contradiction': 71.5, 'neutral': 25.7, 'entailment': 2.8}, {'contradiction': 47.9, 'neutral': 49.4, 'entailment': 2.6}, {'contradiction': 95.4, 'neutral': 3.9, 'entailment': 0.6}, {'contradiction': 93.1, 'neutral': 6.5, 'entailment': 0.4}, {'contradiction': 99.7, 'neutral': 0.2, 'entailment': 0.1}, {'contradiction': 16.1, 'neutral': 33.0, 'entailment': 50.9}]"
279,Must be those white working class voters that the Dems discarded.,0.5,bias,whites,race,prejudice against whites,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral']","[{'contradiction': 20.9, 'neutral': 62.5, 'entailment': 16.6}, {'contradiction': 68.3, 'neutral': 28.1, 'entailment': 3.6}, {'contradiction': 88.6, 'neutral': 8.7, 'entailment': 2.7}, {'contradiction': 59.0, 'neutral': 33.4, 'entailment': 7.5}, {'contradiction': 98.9, 'neutral': 0.9, 'entailment': 0.2}, {'contradiction': 92.0, 'neutral': 7.9, 'entailment': 0.1}, {'contradiction': 9.1, 'neutral': 54.6, 'entailment': 36.3}, {'contradiction': 60.0, 'neutral': 31.2, 'entailment': 8.8}, {'contradiction': 50.3, 'neutral': 33.6, 'entailment': 16.2}, {'contradiction': 75.4, 'neutral': 23.0, 'entailment': 1.7}, {'contradiction': 9.4, 'neutral': 83.0, 'entailment': 7.6}, {'contradiction': 77.8, 'neutral': 10.0, 'entailment': 12.2}, {'contradiction': 86.0, 'neutral': 11.9, 'entailment': 2.0}, {'contradiction': 66.1, 'neutral': 11.7, 'entailment': 22.2}, {'contradiction': 38.9, 'neutral': 44.6, 'entailment': 16.5}]"
280,Theyre white. Thats more than enough for some fools NW.,0.611111111,bias,whites,race,prejudice towards whites,"['neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'entailment', 'entailment', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 8.5, 'neutral': 63.4, 'entailment': 28.1}, {'contradiction': 32.7, 'neutral': 55.5, 'entailment': 11.7}, {'contradiction': 40.5, 'neutral': 40.2, 'entailment': 19.3}, {'contradiction': 57.0, 'neutral': 35.5, 'entailment': 7.5}, {'contradiction': 79.4, 'neutral': 19.5, 'entailment': 1.1}, {'contradiction': 36.4, 'neutral': 63.3, 'entailment': 0.3}, {'contradiction': 12.6, 'neutral': 51.7, 'entailment': 35.7}, {'contradiction': 78.0, 'neutral': 13.7, 'entailment': 8.3}, {'contradiction': 34.2, 'neutral': 22.4, 'entailment': 43.5}, {'contradiction': 29.9, 'neutral': 32.5, 'entailment': 37.6}, {'contradiction': 8.6, 'neutral': 81.2, 'entailment': 10.1}, {'contradiction': 88.3, 'neutral': 8.2, 'entailment': 3.5}, {'contradiction': 64.7, 'neutral': 33.0, 'entailment': 2.3}, {'contradiction': 94.3, 'neutral': 3.4, 'entailment': 2.3}, {'contradiction': 13.6, 'neutral': 39.1, 'entailment': 47.3}]"
281,Well its nice to know that if I ever really hate somebody I get one mostlyfree murder. As long as Im acting like a moron Im not a black man and its an accident.,0.5375,bias,blacks,race,prejudice against blacks,"['entailment', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 9.1, 'neutral': 9.2, 'entailment': 81.7}, {'contradiction': 30.4, 'neutral': 18.8, 'entailment': 50.8}, {'contradiction': 90.8, 'neutral': 6.5, 'entailment': 2.7}, {'contradiction': 47.1, 'neutral': 11.3, 'entailment': 41.6}, {'contradiction': 98.9, 'neutral': 1.1, 'entailment': 0.1}, {'contradiction': 89.0, 'neutral': 10.9, 'entailment': 0.1}, {'contradiction': 17.5, 'neutral': 40.9, 'entailment': 41.7}, {'contradiction': 51.9, 'neutral': 27.2, 'entailment': 20.9}, {'contradiction': 67.7, 'neutral': 12.2, 'entailment': 20.1}, {'contradiction': 70.1, 'neutral': 24.0, 'entailment': 5.9}, {'contradiction': 16.2, 'neutral': 82.9, 'entailment': 0.9}, {'contradiction': 97.0, 'neutral': 2.5, 'entailment': 0.5}, {'contradiction': 97.3, 'neutral': 2.4, 'entailment': 0.3}, {'contradiction': 98.9, 'neutral': 0.7, 'entailment': 0.5}, {'contradiction': 17.3, 'neutral': 23.4, 'entailment': 59.3}]"
282,So if a black man experiences the promise of the Declaration he is experiencing black privilege?  Im not tracking you there GBA.,0.5,bias,blacks,race,prejudice against blacks,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction']","[{'contradiction': 16.8, 'neutral': 60.7, 'entailment': 22.6}, {'contradiction': 86.8, 'neutral': 11.8, 'entailment': 1.4}, {'contradiction': 97.1, 'neutral': 2.0, 'entailment': 0.8}, {'contradiction': 39.6, 'neutral': 29.9, 'entailment': 30.4}, {'contradiction': 97.9, 'neutral': 1.9, 'entailment': 0.2}, {'contradiction': 73.8, 'neutral': 26.1, 'entailment': 0.1}, {'contradiction': 83.0, 'neutral': 11.8, 'entailment': 5.2}, {'contradiction': 97.5, 'neutral': 1.5, 'entailment': 1.0}, {'contradiction': 4.8, 'neutral': 9.2, 'entailment': 86.0}, {'contradiction': 77.2, 'neutral': 22.0, 'entailment': 0.8}, {'contradiction': 16.4, 'neutral': 82.0, 'entailment': 1.5}, {'contradiction': 98.3, 'neutral': 1.4, 'entailment': 0.3}, {'contradiction': 88.9, 'neutral': 10.5, 'entailment': 0.6}, {'contradiction': 99.4, 'neutral': 0.3, 'entailment': 0.3}, {'contradiction': 44.7, 'neutral': 36.0, 'entailment': 19.3}]"
283,In Little Mosque all the stereotypes you would expect were there:  all Muslims were kind warm hearted tolerant liberal and non judgmental.    Other non white characters were all good people  too. The white police chief was a fool and most of the white town folks had varying degrees of stupidity and  oafishness.  THe humour centered on how stupid white people are.,0.76119403,bias,whites,race,prejudice agianst whites,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'entailment', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 3.7, 'neutral': 30.1, 'entailment': 66.3}, {'contradiction': 88.9, 'neutral': 7.3, 'entailment': 3.9}, {'contradiction': 77.2, 'neutral': 16.8, 'entailment': 6.0}, {'contradiction': 70.8, 'neutral': 23.2, 'entailment': 5.9}, {'contradiction': 92.9, 'neutral': 6.0, 'entailment': 1.1}, {'contradiction': 72.4, 'neutral': 27.5, 'entailment': 0.1}, {'contradiction': 13.9, 'neutral': 48.2, 'entailment': 37.9}, {'contradiction': 27.0, 'neutral': 49.8, 'entailment': 23.2}, {'contradiction': 88.6, 'neutral': 7.0, 'entailment': 4.4}, {'contradiction': 0.9, 'neutral': 4.9, 'entailment': 94.2}, {'contradiction': 4.1, 'neutral': 92.8, 'entailment': 3.1}, {'contradiction': 90.8, 'neutral': 8.3, 'entailment': 1.0}, {'contradiction': 82.8, 'neutral': 15.7, 'entailment': 1.5}, {'contradiction': 96.3, 'neutral': 2.6, 'entailment': 1.1}, {'contradiction': 32.1, 'neutral': 29.1, 'entailment': 38.8}]"
284,Well guess these guilty Mexicans wont be coming to America anytime soon. They just built their own wall around them.,0.5,bias,"mexicans,americans",race,prejudice against mexicans and towards americans,"['entailment', 'neutral', 'neutral', 'neutral', 'entailment', 'neutral', 'entailment', 'contradiction', 'contradiction', 'neutral', 'neutral', 'entailment', 'entailment', 'entailment', 'entailment']","[{'contradiction': 0.1, 'neutral': 1.1, 'entailment': 98.9}, {'contradiction': 11.4, 'neutral': 62.8, 'entailment': 25.8}, {'contradiction': 39.8, 'neutral': 42.1, 'entailment': 18.2}, {'contradiction': 23.8, 'neutral': 59.8, 'entailment': 16.4}, {'contradiction': 10.3, 'neutral': 43.1, 'entailment': 46.6}, {'contradiction': 13.8, 'neutral': 83.1, 'entailment': 3.0}, {'contradiction': 0.5, 'neutral': 14.5, 'entailment': 84.9}, {'contradiction': 50.5, 'neutral': 37.5, 'entailment': 12.0}, {'contradiction': 51.4, 'neutral': 18.5, 'entailment': 30.1}, {'contradiction': 45.9, 'neutral': 49.3, 'entailment': 4.7}, {'contradiction': 3.0, 'neutral': 88.0, 'entailment': 9.0}, {'contradiction': 6.3, 'neutral': 41.2, 'entailment': 52.5}, {'contradiction': 16.2, 'neutral': 38.5, 'entailment': 45.3}, {'contradiction': 0.8, 'neutral': 1.6, 'entailment': 97.6}, {'contradiction': 4.4, 'neutral': 24.0, 'entailment': 71.6}]"
285,About Mexicans being rapists?  Or about wanting to bang Ivanka?,0.55,bias,mexicans,race,prejudice against mexicans,"['entailment', 'entailment', 'contradiction', 'entailment', 'neutral', 'neutral', 'entailment', 'contradiction', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment', 'entailment']","[{'contradiction': 0.1, 'neutral': 4.4, 'entailment': 95.5}, {'contradiction': 0.4, 'neutral': 10.2, 'entailment': 89.4}, {'contradiction': 55.6, 'neutral': 14.6, 'entailment': 29.8}, {'contradiction': 0.4, 'neutral': 4.3, 'entailment': 95.3}, {'contradiction': 18.7, 'neutral': 75.5, 'entailment': 5.8}, {'contradiction': 32.3, 'neutral': 67.0, 'entailment': 0.7}, {'contradiction': 0.4, 'neutral': 15.3, 'entailment': 84.3}, {'contradiction': 36.0, 'neutral': 36.0, 'entailment': 28.0}, {'contradiction': 23.5, 'neutral': 12.6, 'entailment': 63.9}, {'contradiction': 31.8, 'neutral': 51.7, 'entailment': 16.5}, {'contradiction': 4.0, 'neutral': 93.8, 'entailment': 2.2}, {'contradiction': 39.4, 'neutral': 44.1, 'entailment': 16.5}, {'contradiction': 40.8, 'neutral': 57.5, 'entailment': 1.7}, {'contradiction': 23.5, 'neutral': 19.0, 'entailment': 57.5}, {'contradiction': 0.8, 'neutral': 11.1, 'entailment': 88.1}]"
286,Nah black lives do NOT matter any more. They do NOT respect law and order. They do not respect other peoples civil rights or even their own races. So snotty and stuck up. We are sick and tired of your criminality. Now the cops are going to kill you and surprisingly they are getting away with it. Welcome to the new reality. Its called Magnum Force by Clint Eastwood. Also Star Chamber with Michael Douglas and Hal Holbrook. Now yall needs to shape up and change your filthy attitude or leave America.,0.6375,bias,blacks,race,prejudice against blacks,"['entailment', 'entailment', 'contradiction', 'entailment', 'contradiction', 'neutral', 'entailment', 'entailment', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'entailment', 'entailment']","[{'contradiction': 0.3, 'neutral': 1.2, 'entailment': 98.5}, {'contradiction': 2.5, 'neutral': 11.8, 'entailment': 85.7}, {'contradiction': 68.0, 'neutral': 24.9, 'entailment': 7.0}, {'contradiction': 6.8, 'neutral': 6.9, 'entailment': 86.3}, {'contradiction': 86.1, 'neutral': 5.8, 'entailment': 8.2}, {'contradiction': 47.1, 'neutral': 50.5, 'entailment': 2.4}, {'contradiction': 1.6, 'neutral': 12.9, 'entailment': 85.5}, {'contradiction': 24.4, 'neutral': 21.8, 'entailment': 53.7}, {'contradiction': 69.3, 'neutral': 9.1, 'entailment': 21.6}, {'contradiction': 62.0, 'neutral': 25.9, 'entailment': 12.1}, {'contradiction': 12.1, 'neutral': 69.1, 'entailment': 18.9}, {'contradiction': 60.8, 'neutral': 16.4, 'entailment': 22.8}, {'contradiction': 23.5, 'neutral': 39.1, 'entailment': 37.4}, {'contradiction': 28.7, 'neutral': 14.0, 'entailment': 57.3}, {'contradiction': 2.2, 'neutral': 9.9, 'entailment': 87.9}]"
287,Muh master race Muh genetic superiority Man these white supremacists are such fragile snowflakes.,0.581081081,bias,whites,race,prejudice against whites,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'entailment', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 4.6, 'neutral': 65.8, 'entailment': 29.6}, {'contradiction': 41.3, 'neutral': 26.2, 'entailment': 32.5}, {'contradiction': 95.4, 'neutral': 2.3, 'entailment': 2.3}, {'contradiction': 74.7, 'neutral': 23.5, 'entailment': 1.8}, {'contradiction': 61.8, 'neutral': 37.4, 'entailment': 0.9}, {'contradiction': 69.3, 'neutral': 30.6, 'entailment': 0.1}, {'contradiction': 0.7, 'neutral': 23.3, 'entailment': 76.0}, {'contradiction': 98.8, 'neutral': 0.7, 'entailment': 0.6}, {'contradiction': 1.1, 'neutral': 4.6, 'entailment': 94.3}, {'contradiction': 40.4, 'neutral': 22.6, 'entailment': 37.0}, {'contradiction': 21.1, 'neutral': 75.7, 'entailment': 3.1}, {'contradiction': 77.9, 'neutral': 17.2, 'entailment': 4.9}, {'contradiction': 53.6, 'neutral': 38.2, 'entailment': 8.2}, {'contradiction': 99.6, 'neutral': 0.4, 'entailment': 0.1}, {'contradiction': 0.2, 'neutral': 4.0, 'entailment': 95.8}]"
288,And black bigotry emerges again.,0.8,bias,blacks,race,prejudice against blacks,"['entailment', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'entailment', 'neutral', 'entailment', 'contradiction', 'neutral', 'neutral', 'contradiction', 'entailment', 'entailment']","[{'contradiction': 0.4, 'neutral': 16.4, 'entailment': 83.1}, {'contradiction': 4.6, 'neutral': 64.8, 'entailment': 30.6}, {'contradiction': 4.6, 'neutral': 92.9, 'entailment': 2.4}, {'contradiction': 0.3, 'neutral': 74.5, 'entailment': 25.1}, {'contradiction': 86.4, 'neutral': 13.4, 'entailment': 0.2}, {'contradiction': 11.6, 'neutral': 88.2, 'entailment': 0.2}, {'contradiction': 1.3, 'neutral': 38.6, 'entailment': 60.0}, {'contradiction': 12.7, 'neutral': 57.1, 'entailment': 30.1}, {'contradiction': 1.5, 'neutral': 8.5, 'entailment': 89.9}, {'contradiction': 49.8, 'neutral': 47.7, 'entailment': 2.4}, {'contradiction': 0.8, 'neutral': 98.5, 'entailment': 0.8}, {'contradiction': 38.6, 'neutral': 55.3, 'entailment': 6.0}, {'contradiction': 78.1, 'neutral': 21.3, 'entailment': 0.6}, {'contradiction': 19.1, 'neutral': 31.1, 'entailment': 49.8}, {'contradiction': 0.2, 'neutral': 4.5, 'entailment': 95.3}]"
289,White man all bad.  Islam good.  I got a good laugh from this cartoonish defense of barbarity.,0.6,bias,"whites,muslims","race,religion",prejudice against whites and towards muslims,"['entailment', 'entailment', 'entailment', 'entailment', 'contradiction', 'neutral', 'entailment', 'entailment', 'contradiction', 'neutral', 'neutral', 'contradiction', 'neutral', 'contradiction', 'entailment']","[{'contradiction': 0.3, 'neutral': 4.5, 'entailment': 95.2}, {'contradiction': 0.6, 'neutral': 9.8, 'entailment': 89.7}, {'contradiction': 23.0, 'neutral': 38.3, 'entailment': 38.6}, {'contradiction': 6.6, 'neutral': 13.6, 'entailment': 79.8}, {'contradiction': 59.0, 'neutral': 39.8, 'entailment': 1.1}, {'contradiction': 7.6, 'neutral': 91.9, 'entailment': 0.5}, {'contradiction': 0.7, 'neutral': 15.7, 'entailment': 83.6}, {'contradiction': 3.8, 'neutral': 21.2, 'entailment': 74.9}, {'contradiction': 64.4, 'neutral': 7.9, 'entailment': 27.7}, {'contradiction': 41.3, 'neutral': 46.3, 'entailment': 12.3}, {'contradiction': 6.9, 'neutral': 89.0, 'entailment': 4.1}, {'contradiction': 52.3, 'neutral': 34.3, 'entailment': 13.4}, {'contradiction': 19.4, 'neutral': 78.7, 'entailment': 1.9}, {'contradiction': 46.4, 'neutral': 22.3, 'entailment': 31.3}, {'contradiction': 1.2, 'neutral': 6.9, 'entailment': 91.9}]"
290,Trump emboldened this racist loser.  Expect more of the same because you know... white people.,0.528571429,bias,whites,race,prejudice towards whites,"['entailment', 'neutral', 'contradiction', 'entailment', 'contradiction', 'neutral', 'entailment', 'neutral', 'entailment', 'neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 0.3, 'neutral': 6.2, 'entailment': 93.5}, {'contradiction': 2.6, 'neutral': 56.1, 'entailment': 41.3}, {'contradiction': 74.1, 'neutral': 19.9, 'entailment': 6.1}, {'contradiction': 0.8, 'neutral': 31.9, 'entailment': 67.3}, {'contradiction': 89.9, 'neutral': 9.6, 'entailment': 0.5}, {'contradiction': 23.8, 'neutral': 75.6, 'entailment': 0.6}, {'contradiction': 0.4, 'neutral': 14.7, 'entailment': 84.9}, {'contradiction': 24.8, 'neutral': 50.5, 'entailment': 24.7}, {'contradiction': 14.1, 'neutral': 19.7, 'entailment': 66.2}, {'contradiction': 22.8, 'neutral': 60.9, 'entailment': 16.4}, {'contradiction': 1.6, 'neutral': 96.2, 'entailment': 2.2}, {'contradiction': 42.9, 'neutral': 37.0, 'entailment': 20.2}, {'contradiction': 66.0, 'neutral': 30.0, 'entailment': 4.0}, {'contradiction': 79.4, 'neutral': 13.0, 'entailment': 7.6}, {'contradiction': 0.1, 'neutral': 1.4, 'entailment': 98.5}]"
291,One question that those against vouchers ignore is Why in 2008 were vouchers killed in Washington D.C. by Democrats when it was popular among low income black parents?,0.5,bias,blacks,race,prejudice against blacks,"['neutral', 'neutral', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'entailment', 'neutral']","[{'contradiction': 26.7, 'neutral': 55.8, 'entailment': 17.6}, {'contradiction': 35.6, 'neutral': 45.6, 'entailment': 18.8}, {'contradiction': 72.0, 'neutral': 16.2, 'entailment': 11.8}, {'contradiction': 26.7, 'neutral': 44.4, 'entailment': 28.9}, {'contradiction': 97.6, 'neutral': 1.6, 'entailment': 0.7}, {'contradiction': 72.7, 'neutral': 26.9, 'entailment': 0.4}, {'contradiction': 35.6, 'neutral': 44.6, 'entailment': 19.8}, {'contradiction': 70.6, 'neutral': 23.9, 'entailment': 5.6}, {'contradiction': 42.6, 'neutral': 40.6, 'entailment': 16.8}, {'contradiction': 64.6, 'neutral': 34.5, 'entailment': 1.0}, {'contradiction': 10.8, 'neutral': 86.4, 'entailment': 2.8}, {'contradiction': 87.9, 'neutral': 10.1, 'entailment': 2.0}, {'contradiction': 80.9, 'neutral': 16.8, 'entailment': 2.3}, {'contradiction': 26.6, 'neutral': 22.4, 'entailment': 51.1}, {'contradiction': 37.6, 'neutral': 58.6, 'entailment': 3.8}]"
